Timestamp	Filename	Error	Message
2021-07-05 14:36:49.431 +0300	Go To Fisler 2	0	script steps imported : 1
2021-07-05 14:36:49.445 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 1
2021-07-05 14:36:49.446 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 16:49:25.626 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-05 16:49:25.627 +0300	Fatura Ara	0	script steps imported : 1
2021-07-05 16:49:25.628 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 16:50:16.938 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-05 16:50:16.939 +0300	Fatura Ara	0	script steps imported : 1
2021-07-05 16:50:16.939 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 16:51:54.453 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-05 16:51:54.454 +0300	Fatura Ara	0	script steps imported : 1
2021-07-05 16:51:54.455 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-05 16:52:11.342 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-05 16:52:11.343 +0300	Fatura Ara	0	script steps imported : 1
2021-07-05 16:52:11.344 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-06 23:51:56.157 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-06 23:51:56.159 +0300	Fatura Ara	0	script steps imported : 2
2021-07-06 23:51:56.160 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-07 00:07:55.904 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-07 00:07:55.906 +0300	Go To Tamamlanan Fatura	0	script steps imported : 1
2021-07-07 00:07:55.906 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-07 00:12:25.567 +0300	ETRMUSAVIR.fmp12	0	Import of script steps from clipboard started
2021-07-07 00:12:25.568 +0300	InvoiceSeparate	0	script steps imported : 2
2021-07-07 00:12:25.569 +0300	ETRMUSAVIR.fmp12	0	Import completed
2021-07-07 00:16:11.706 +0300	ETRMUSAVIR.fmp12	0	Import of scripts from clipboard started
2021-07-07 00:16:11.708 +0300	ETRMUSAVIR.fmp12	0	Script “Faturalar” imported as “Faturalar 2” since a script named “Faturalar” already exists.
2021-07-07 00:16:11.709 +0300	ETRMUSAVIR.fmp12	0	Script “Fatura Ara” imported as “Fatura Ara 2” since a script named “Fatura Ara” already exists.
2021-07-07 00:16:11.710 +0300	ETRMUSAVIR.fmp12	0	Script “Tamamlanan Fatura Ara” imported as “Tamamlanan Fatura Ara 2” since a script named “Tamamlanan Fatura Ara” already exists.
2021-07-07 00:16:11.711 +0300	ETRMUSAVIR.fmp12	0	Script “Go To Faturalar” imported as “Go To Faturalar 2” since a script named “Go To Faturalar” already exists.
2021-07-07 00:16:11.711 +0300	ETRMUSAVIR.fmp12	0	Script “Go To Tamamlanan Fatura” imported as “Go To Tamamlanan Fatura 2” since a script named “Go To Tamamlanan Fatura” already exists.
2021-07-07 00:16:11.712 +0300	Faturalar 2	0	script steps imported : 0
2021-07-07 00:16:11.718 +0300	Fatura Ara 2	0	script steps imported : 22
2021-07-07 00:16:11.724 +0300	Tamamlanan Fatura Ara 2	0	script steps imported : 19
2021-07-07 00:16:11.725 +0300	Go To Faturalar 2	0	script steps imported : 2
2021-07-07 00:16:11.726 +0300	Go To Tamamlanan Fatura 2	0	script steps imported : 2
2021-07-07 00:16:11.727 +0300	--	0	script steps imported : 0
2021-07-07 00:16:11.727 +0300	ETRMUSAVIR.fmp12	0	scripts imported : 5
2021-07-07 00:16:11.728 +0300	ETRMUSAVIR.fmp12	0	Import completed
